Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
knncad,reward_low_FN_rate,buffer-io/2024-03-05_07_buffer_io.csv,1.0,0.12,7,1308,8,1186,2509
knncad,reward_low_FN_rate,buffer-io/2024-03-05_08_buffer_io.csv,1.0,-3.8400905026838723,6,7759,44,741,8550
knncad,reward_low_FN_rate,buffer-io/2024-03-06_01_buffer_io.csv,1.0,0.4498696757344013,7,1032,5,1032,2076
knncad,reward_low_FN_rate,buffer-io/2024-03-06_02_buffer_io.csv,1.0,-0.21085971861591368,6,1437,11,883,2337
knncad,reward_low_FN_rate,buffer-io/2024-03-06_03_buffer_io.csv,1.0,-0.014033595400267829,7,1341,9,1268,2625
knncad,reward_low_FN_rate,buffer-io/2024-03-06_04_buffer_io.csv,1.0,0.11964103063620879,7,1363,8,1134,2512
knncad,reward_low_FN_rate,buffer-io/2024-03-06_05_buffer_io.csv,1.0,-0.1002355697373628,6,1483,10,1148,2647
knncad,reward_low_FN_rate,buffer-io/2024-03-06_06_buffer_io.csv,1.0,-0.10100905512933778,6,1695,10,963,2674
knncad,reward_low_FN_rate,buffer-io/2024-03-06_07_buffer_io.csv,1.0,-0.10042824294567232,3,1640,10,796,2449
knncad,reward_low_FN_rate,buffer-io/2024-03-06_08_buffer_io.csv,1.0,-1.4201357047760834,3,3747,22,496,4268
knncad,reward_low_FN_rate,buffer-io/2024-03-07_01_buffer_io.csv,1.0,0.11991163366375013,4,1356,8,761,2129
knncad,reward_low_FN_rate,buffer-io/2024-03-07_02_buffer_io.csv,1.0,-0.21045158355946791,4,1653,11,451,2119
knncad,reward_low_FN_rate,buffer-io/2024-03-07_03_buffer_io.csv,1.0,-0.24582307987497942,2,1559,11,685,2257
knncad,reward_low_FN_rate,buffer-io/2024-03-07_04_buffer_io.csv,1.0,0.2287982228668588,6,1391,7,813,2217
knncad,reward_low_FN_rate,buffer-io/2024-03-07_05_buffer_io.csv,1.0,-0.10069142682265997,7,1306,10,992,2315
knncad,reward_low_FN_rate,buffer-io/2024-03-07_06_buffer_io.csv,1.0,0.12,6,1370,8,834,2218
knncad,reward_low_FN_rate,buffer-io/2024-03-07_07_buffer_io.csv,1.0,0.3397408776872918,4,1222,6,521,1753
knncad,reward_low_FN_rate,buffer-io/2024-03-07_08_buffer_io.csv,1.0,0.11990596076801419,5,1470,8,714,2197
knncad,reward_low_FN_rate,buffer-io/2024-03-07_09_buffer_io.csv,1.0,-1.5301096476641907,7,3188,23,1227,4445
knncad,reward_low_FN_rate,buffer-io/2024-03-07_10_buffer_io.csv,1.0,-0.2108710303018152,6,1784,11,792,2593
knncad,reward_low_FN_rate,buffer-io/2024-03-07_11_buffer_io.csv,1.0,-0.15771275396523365,2,1655,10,466,2133
knncad,reward_low_FN_rate,buffer-io/2024-03-07_12_buffer_io.csv,1.0,-0.2100000000000002,4,1978,11,710,2703
knncad,reward_low_FN_rate,buffer-io/2024-03-07_13_buffer_io.csv,1.0,0.22945899156523752,6,1216,7,756,1985
knncad,reward_low_FN_rate,buffer-io/2024-03-07_14_buffer_io.csv,1.0,-0.00978153919482816,2,1580,8,592,2182
knncad,reward_low_FN_rate,buffer-io/2024-03-07_15_buffer_io.csv,1.0,-0.43016595105759436,4,1727,13,813,2557
knncad,reward_low_FN_rate,buffer-io/2024-03-07_16_buffer_io.csv,1.0,0.11925107783101163,7,1201,8,1102,2318
knncad,reward_low_FN_rate,buffer-io/2024-03-08_01_buffer_io.csv,1.0,0.11685979567918414,8,1416,8,1017,2449
knncad,reward_low_FN_rate,buffer-io/2024-03-08_02_buffer_io.csv,1.0,0.22373081126440875,5,1486,7,700,2198
knncad,reward_low_FN_rate,buffer-io/2024-03-08_03_buffer_io.csv,1.0,-0.10034905248060555,4,1222,10,778,2014
knncad,reward_low_FN_rate,buffer-io/2024-03-08_04_buffer_io.csv,1.0,0.00653602523118102,6,1342,9,736,2093
knncad,reward_low_FN_rate,buffer-io/2024-03-08_05_buffer_io.csv,1.0,-0.43043043121638447,1,1617,13,317,1948
knncad,reward_low_FN_rate,buffer-io/2024-03-08_06_buffer_io.csv,1.0,-0.21063238760824232,4,1586,11,432,2033
knncad,reward_low_FN_rate,buffer-io/2024-03-08_07_buffer_io.csv,1.0,-0.3537323467186596,4,1769,12,711,2496
knncad,reward_low_FN_rate,buffer-io/2024-03-08_08_buffer_io.csv,1.0,-0.10065962113764859,5,1593,10,1041,2649
knncad,reward_low_FN_rate,buffer-io/2024-03-08_09_buffer_io.csv,1.0,-0.2110485154937073,5,1515,11,662,2193
knncad,reward_low_FN_rate,buffer-io/2024-03-08_10_buffer_io.csv,1.0,0.11882164984233112,5,1445,8,770,2228
knncad,reward_low_FN_rate,buffer-io/2024-03-08_11_buffer_io.csv,1.0,-0.4300628254591998,7,2247,13,1068,3335
